id,Kierowca_id,Autobus_id,Data_przejazdu_ID,Przystanek_koncowy_id,Przystanek_poczatkowy_id,Bilet_id
5396,149,87,661,177,377,822
5397,249,39,529,365,253,1629
5398,82,214,392,66,190,915
5399,125,216,43,234,19,1867
5400,13,232,598,168,148,1240
5401,17,252,367,215,364,1875
5402,118,11,100,267,67,1945
5403,61,135,486,233,367,470
5404,77,137,328,266,76,803
5405,172,217,83,220,43,2206
5406,260,250,95,377,151,1249
5407,50,86,109,268,9,1674
5408,94,174,269,158,361,2477
5409,233,224,735,39,262,2251
5410,230,241,781,362,154,906
5411,6,203,383,36,342,976
5412,52,216,448,318,194,1661
5413,209,100,542,105,166,2124
5414,292,182,223,290,45,1385
5415,300,91,281,46,197,232
5416,222,102,662,212,3,1076
5417,161,261,81,260,181,512
5418,197,260,508,203,154,2125
5419,162,86,448,84,123,2576
5420,181,194,330,365,149,2948
5421,231,202,216,108,119,2895
5422,203,40,773,363,176,1900
5423,37,244,233,353,382,1382
5424,282,202,331,79,20,903
5425,140,170,313,116,351,436
5426,292,46,39,206,248,2028
5427,219,136,4,242,150,2530
5428,217,206,453,248,131,2315
5429,285,201,209,189,392,2705
5430,29,187,767,141,73,1576
5431,155,246,6,230,202,2405
5432,177,86,415,18,147,664
5433,290,169,42,385,153,43
5434,219,52,724,315,311,1432
5435,76,77,370,371,82,2902
5436,47,77,618,54,44,2159
5437,25,107,67,354,26,2151
5438,255,45,673,71,102,2426
5439,296,219,330,370,317,2990
5440,74,19,793,161,157,1171
5441,195,18,291,289,177,1326
5442,291,165,384,196,273,2671
5443,99,7,479,296,55,1319
5444,108,36,132,36,213,57
5445,168,162,81,126,191,532
5446,265,28,683,301,123,2223
5447,97,266,405,393,81,2895
5448,299,256,591,50,353,776
5449,281,94,730,137,108,2547
5450,295,57,577,72,53,1331
5451,190,274,135,4,294,1530
5452,271,133,112,294,134,1211
5453,122,36,198,193,382,2481
5454,67,220,247,210,25,96
5455,251,23,762,45,161,735
5456,237,158,488,252,94,2873
5457,150,91,227,134,69,2746
5458,196,24,187,232,393,1987
5459,28,137,252,22,159,2734
5460,157,275,186,72,23,1628
5461,271,245,276,72,227,1236
5462,59,199,288,3,299,1440
5463,155,191,79,380,84,1796
5464,205,135,519,228,23,602
5465,30,200,234,68,128,1595
5466,48,191,53,78,212,124
5467,61,226,744,258,372,2866
5468,62,243,152,222,339,2688
5469,174,259,113,161,89,2920
5470,187,123,732,309,140,165
5471,108,225,299,284,55,2192
5472,48,31,158,316,47,1515
5473,205,218,452,8,14,1212
5474,138,251,64,295,337,2118
5475,164,14,510,69,160,1792
5476,278,160,303,213,187,1694
5477,200,40,614,250,17,1533
5478,170,56,502,23,267,2510
5479,175,272,333,21,105,2445
5480,35,107,701,352,378,775
5481,39,49,678,9,370,1928
5482,34,150,245,37,249,584
5483,75,17,738,66,117,1914
5484,258,112,140,282,387,2770
5485,157,171,487,104,399,596
5486,74,247,798,42,99,1782
5487,141,72,488,344,316,264
5488,50,109,647,138,324,1230
5489,235,273,444,369,26,1364
5490,241,53,452,134,292,2177
5491,281,61,382,85,311,2113
5492,225,253,674,234,371,1392
5493,30,60,54,61,218,2055
5494,163,5,172,222,4,1724
5495,136,160,131,99,111,557
5496,36,199,251,232,336,1686
5497,41,29,518,96,15,2602
5498,212,160,724,372,314,863
5499,2,247,10,180,305,1045
5500,173,20,329,207,213,2076
5501,281,256,53,5,325,1367
5502,36,240,533,376,381,1559
5503,277,130,126,233,75,332
5504,137,57,498,172,166,2477
5505,219,224,319,48,378,2719
5506,271,95,150,2,336,342
5507,7,109,168,106,338,1418
5508,173,207,157,21,286,1391
5509,167,251,60,216,103,979
5510,87,184,136,32,178,2039
5511,205,238,242,103,238,2434
5512,103,201,164,270,399,66
5513,219,273,573,251,2,1208
5514,9,31,246,102,165,298
5515,152,174,518,146,68,1885
5516,153,44,371,388,171,1394
5517,138,186,454,307,170,2647
5518,158,3,613,98,9,1994
5519,175,216,705,88,96,123
5520,133,208,480,94,250,1955
5521,155,68,27,320,92,1621
5522,92,227,276,262,393,2648
5523,275,47,293,31,49,495
5524,78,264,312,244,25,157
5525,265,237,256,232,103,1290
5526,103,206,340,104,256,1803
5527,286,228,396,256,239,697
5528,156,140,366,339,320,239
5529,269,179,79,301,241,558
5530,123,113,51,5,330,1214
5531,187,220,738,184,315,2649
5532,98,185,674,76,182,2578
5533,160,208,174,192,54,1383
5534,32,86,98,186,183,2064
5535,278,240,610,197,40,2199
5536,254,36,709,377,209,1194
5537,31,1,318,20,99,742
5538,193,260,499,63,225,663
5539,280,244,105,4,28,617
5540,136,22,621,355,192,1875
5541,3,128,156,363,162,2194
5542,88,267,228,102,217,1599
5543,109,271,697,302,330,1916
5544,167,239,505,266,2,484
5545,214,106,295,136,36,2289
